SITUACION LABORAL,RANGO,SEXO,EDAD,DEPARTAMENTO,PROVINCIA,DISTRITO,PROFESION,MARCA,MODELO,PLAZA,COLOR,CARROCERIA,ASIENTOS,USO,COT
INDEPENDIENTE,B,MASCULINO,30,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN PSICOLOGIA,JINBEI,KONECT,LIMA,AZUL,SUV,7,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,MAGDALENA DEL MAR,BACHILLER EN PSICOLOGIA,NISSAN,SENTRA,LIMA,GRIS OSCURO PERLADO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,LIMA,LIMA,SAN BORJA,BACHILLER EN PSICOLOGIA,AUDI,Q3 2.0 TFSI 211HP STRONIC/2013,LIMA,BLANCO GLACIAR METALIZADO,,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,50,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN PSICOLOGIA HUMANA,SUZUKI,NEW DZIRE,LIMA,AZUL CLARO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,LIMA,HUAURA,HUACHO,BACHILLER EN PSICOLOGIA HUMANA,MITSUBISHI,L200,LIMA,BLANCO,PICK UP,5,CARGA/TRANSPORTE,1
INDEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,CHORRILLOS,BACHILLER EN TECNOLOGIA MEDICA,KIA,RIO,LIMA,ROJO FUEGO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,LOS OLIVOS,BACHILLER EN ZOOTECNIA,RENAULT,STEPWAY,LIMA,ROJO VIVO,SUV,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN ZOOTECNIA,TOYOTA,AGYA,TRUJILLO,ANARANJADO METALICO,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,AREQUIPA,AREQUIPA,AREQUIPA,BIOLOGO,RENAULT,DUSTER,AREQUIPA,MARRON NOGAL,SUV,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,LOS OLIVOS,CONTADOR PUBLICO,HYUNDAI,NEW TUCSON,LIMA,PLATA,SUV,5,PARTICULAR,1
INDEPENDIENTE,B,MASCULINO,30,CAJAMARCA,CAJAMARCA,CAJAMARCA,INGENIERO CIVIL,MAZDA,CX-5,LIMA,ROJO,SUV,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,INGENIERO DE SISTEMAS,KIA,RIO,TRUJILLO,PLATA,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,INGENIERO INDUSTRIAL,TOYOTA,YARIS,TRUJILLO,BLANCO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,MASCULINO,30,LIMA,LIMA,LIMA,LICENCIADO EN CIENCIAS DE LA COMUNICACION,SUZUKI,CELERIO,LIMA,BLANCO,HATCHBACK,4,PARTICULAR,1
INDEPENDIENTE,B,MASCULINO,20,AREQUIPA,AREQUIPA,LA JOYA,LICENCIADO EN CIENCIAS DE LA COMUNICACION PERIODIS,KIA,PICANTO,AREQUIPA,PLATA TITANIO,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,AREQUIPA,AREQUIPA,YANAHUARA,LICENCIADO EN EDUCACION ESPECIAL ESPECIAL,VOLKSWAGEN,GOL SEDAN POWER1.6,AREQUIPA,BEIGE EGIPTO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,LIMA,LIMA,JESUS MARIA,LICENCIADO EN EDUCACION INICIAL,FORD,EXPLORER,LIMA,ROJO,SUV,7,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,CUSCO,CUSCO,SANTIAGO,MAESTRA EN GESTION PUBLICA,NISSAN,PLB.12-HFZ-7,LIMA,GRIS PLATEADO METALICO,SUV,5,PARTICULAR,1
INDEPENDIENTE,B,MASCULINO,30,LIMA,LIMA,CHORRILLOS,MAESTRO EN CIENCIAS POLITICAS,KIA,RIO,LIMA,PLATA,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,LIMA,LIMA,LA MOLINA,MAGISTER EN GESTION PUBLICA,KIA,CARENS,LIMA,MARRON JAVA,MULTIPROPOSITO,7,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,LIMA,LIMA,SAN BORJA,MASTER EN TRIBUTACION Y POLITICA FISCAL,NISSAN,PRIMERA,LIMA,AZUL OSCURO PERLADO,STATION WAGON,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,MEDICO VETERINARIO,TOYOTA,CORONA,TINGO MARIA,ROJO PERLADO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,AREQUIPA,AREQUIPA,PAUCARPATA,,VOLVO,FH12,AREQUIPA,BLANCO ROJO GRIS,REMOLCADOR,2,CARGA/TRANSPORTE,1
INDEPENDIENTE,B,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,JAC,S3,LIMA,ROJO,SUV,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN JUAN DE MIRAFLORES,,RENAULT,LOGAN,LIMA,ROJO FUEGO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,ATE,,TOYOTA,4RUNNER,LIMA,NEGRO MICA,SUV,7,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,MAZDA,MPV,TACNA,GRIS,MULTIPROPOSITO,7,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,LIMA,LIMA,LURIGANCHO,,HONDA,CIVIC,LIMA,ROJO INZA,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,B,MASCULINO,20,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,JAC,REIN,LIMA,PLATA,SUV,5,PARTICULAR,1
INDEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,VILLA EL SALVADOR,,GREAT WALL,VOLEEX C30,LIMA,ROJO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,,TOYOTA,CORONA,LIMA,ROJO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,MASCULINO,20,AREQUIPA,AREQUIPA,CERRO COLORADO,,TOYOTA,STARLET,LIMA,ROJO,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,B,MASCULINO,23,LA LIBERTAD,TRUJILLO,TRUJILLO,,CHEVROLET,CRUZE,LIMA,BLANCO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,AREQUIPA,AREQUIPA,AREQUIPA,,NISSAN,CVRULCFD22NWNDAG,CUSCO,AZUL PLATA METALICO,SEDAN,5,CARGA/TRANSPORTE,1
INDEPENDIENTE,B,MASCULINO,20,LIMA,LIMA,SAN JUAN DE MIRAFLORES,,TOYOTA,COROLLA,LIMA,ROJO MICA METALICO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,CHEVROLET,CAPTIVA,LIMA,GRIS TUNGSTENO MET,SUV,7,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,,SUZUKI,CIAZ,TRUJILLO,NEGRO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,23,LIMA,LIMA,SAN LUIS,,TOYOTA,YARIS,LIMA,BLANCO,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,AREQUIPA,AREQUIPA,PAUCARPATA,,HYUNDAI,ACCENT,AREQUIPA,PLATA METALIZADO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,B,FEMENINO,30,LIMA,LIMA,SAN MIGUEL,,PORSCHE,CAYENNE S TIPTRONIC,LIMA,VERDE OLIVO,SUV,5,PARTICULAR,1
INDEPENDIENTE,B,MASCULINO,30,LIMA,LIMA,SAN MIGUEL,,NISSAN,VERSA,LIMA,GRIS AMATISTA,SEDAN,5,PARTICULAR,1
INFORMAL,B,FEMENINO,20,LIMA,LIMA,COMAS,BACHILLER EN ADMINISTRACION DE EMPRESAS,SUZUKI,S-CROSS,LIMA,ROJO,SUV,5,PARTICULAR,0
INFORMAL,B,MASCULINO,50,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN CIENCIAS ECONOMICAS,TOYOTA,COROLLA,LIMA,GRIS OSCURO METALICO,SEDAN,5,PARTICULAR,0
INFORMAL,B,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,BACHILLER EN CIENCIAS FINANCIERAS Y CONTABLES,KIA,CERATO,LIMA,NEGRO,SEDAN,5,PARTICULAR,0
INFORMAL,B,MASCULINO,20,LIMA,LIMA,SAN BORJA,BACHILLER EN CIENCIAS MARITIMO NAVALES,HYUNDAI,ELANTRA,LIMA,PLATA METALIZADO,SEDAN,5,PARTICULAR,0
INFORMAL,B,FEMENINO,20,LIMA,LIMA,CHORRILLOS,BACHILLER EN CIENCIAS MILITARES CON MENCION EN ING,HYUNDAI,VERNA,LIMA,ROJO,SEDAN,5,PARTICULAR,0
INFORMAL,B,MASCULINO,20,LIMA,LIMA,JESUS MARIA,BACHILLER EN DERECHO,SUBARU,IMPREZA SPORT,LIMA,GRIS OSCURO METALICO,HATCHBACK,5,PARTICULAR,0
INFORMAL,B,FEMENINO,32,AREQUIPA,AREQUIPA,CHARACATO,BACHILLER EN EDUCACION,HYUNDAI,i10,LIMA,PLATA,HATCHBACK,5,PARTICULAR,0
INFORMAL,B,FEMENINO,20,LIMA,LIMA,ATE,BACHILLER EN ESTOMATOLOGIA,VOLKSWAGEN,JETTA 2.0 TRENDLINE MEC,LIMA,BEIGE METALICO,SEDAN,5,PARTICULAR,0
INFORMAL,B,MASCULINO,33,LIMA,LIMA,JESUS MARIA,BACHILLER EN INGENIERIA DE TELECOMUNICACIONES,KIA,CERATO,LIMA,AZUL PLANETA,SEDAN,5,PARTICULAR,0
INFORMAL,B,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,BACHILLER EN OBSTETRICIA,SUZUKI,SWIFT,LIMA,ROJO,SEDAN,5,PARTICULAR,0
INFORMAL,B,MASCULINO,20,LIMA,LIMA,SAN MIGUEL,BACHILLER EN ODONTOLOGIA,RENAULT,MEGANE COUPE RT,LIMA,GRIS BOREAL,COUPE,2,PARTICULAR,0
INFORMAL,B,MASCULINO,30,LIMA,LIMA,LA MOLINA,LICENCIADO EN CIENCIAS MILITARES ADMINISTRACION,KIA,K5,LIMA,BLANCO,SEDAN,5,PARTICULAR,0
INFORMAL,B,MASCULINO,30,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,MAGISTER EN ADMINISTRACION,TOYOTA,YARIS,LIMA,ROJO MICA METALICO,SEDAN,5,PARTICULAR,0
INFORMAL,B,MASCULINO,30,CUSCO,CUSCO,CUSCO,MAGISTER EN GESTION EN LOS SERVICIOS DE SALUD,HYUNDAI,ELANTRA,AREQUIPA,PLATA METALIZADO,SEDAN,5,PARTICULAR,0
INFORMAL,B,FEMENINO,30,LIMA,LIMA,COMAS,,KIA,RIO,LIMA,GRIS GRAFITO,HATCHBACK,5,PARTICULAR,0
INFORMAL,B,MASCULINO,20,AREQUIPA,AREQUIPA,MARIANO MELGAR,,VOLKSWAGEN,UP!,LIMA,ROJO FLASH,HATCHBACK,5,PARTICULAR,0
INFORMAL,B,FEMENINO,30,LIMA,LIMA,SANTIAGO DE SURCO,,MITSUBISHI,MIRAGE,LIMA,PLATA ACERO,HATCHBACK,5,PARTICULAR,0
INFORMAL,B,FEMENINO,50,LIMA,LIMA,EL AGUSTINO,,NISSAN,TIIDA,LIMA,BLANCO,HATCHBACK,5,PARTICULAR,0
INFORMAL,B,FEMENINO,50,LIMA,LIMA,SAN MARTIN DE PORRES,,CHEVROLET,GROOVE,LIMA,GRIS TUNGSTENO MET,SUV,5,PARTICULAR,0
INFORMAL,B,MASCULINO,20,LIMA,HUAURA,HUACHO,,HYUNDAI,EON,LIMA,AZUL,HATCHBACK,5,PARTICULAR,0
INFORMAL,B,MASCULINO,30,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,,KIA,PICANTO,CHICLAYO,ROJO SEÑAL,HATCHBACK,5,PARTICULAR,0
INFORMAL,B,FEMENINO,30,LIMA,LIMA,SAN ISIDRO,,JEEP,CHEROKEE LONGITUDE,LIMA,GRIS,SUV,5,PARTICULAR,0
INFORMAL,B,FEMENINO,20,LIMA,LIMA,LIMA,,TOYOTA,RUSH,LIMA,ROJO MICA METALICO,SUV,7,PARTICULAR,0
INFORMAL,B,MASCULINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,,SUZUKI,SWIFT,TRUJILLO,GRIS,SEDAN,5,PARTICULAR,0
INFORMAL,B,MASCULINO,20,LIMA,HUAURA,SAYAN,,BAJAJ,PULSAR RS200,LIMA,ROJO,MOTOCICLETA,2,PARTICULAR,0
INFORMAL,B,MASCULINO,50,LA LIBERTAD,TRUJILLO,LA ESPERANZA,,CHERY,FULWIN,TRUJILLO,PLATA CLARO,SEDAN,5,TAXI,0
INFORMAL,B,MASCULINO,50,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,MG,MG ZX,LIMA,PLATA,SUV,5,PARTICULAR,0
INFORMAL,B,MASCULINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,,TOYOTA,YARIS,LIMA,NEGRO MICA,SEDAN,5,PARTICULAR,0
INFORMAL,B,FEMENINO,50,JUNIN,HUANCAYO,EL TAMBO,,HONDA,WR-V,LIMA,ROJO CARNELIAN,SUV,5,PARTICULAR,0
INFORMAL,B,FEMENINO,20,LIMA,LIMA,ATE,,VOLKSWAGEN,GOL,LIMA,NEGRO NINJA,SEDAN,5,PARTICULAR,0
INFORMAL,B,FEMENINO,30,CALLAO,PROV. CONST. DEL CALLAO,LA PUNTA,,TOYOTA,COROLLA,LIMA,CELESTE MICA METALICO,HATCHBACK,5,PARTICULAR,0
INFORMAL,B,FEMENINO,30,LIMA,LIMA,SAN MIGUEL,,MAZDA,MAZDA 6,LIMA,AZUL,SEDAN,5,PARTICULAR,0
INFORMAL,B,MASCULINO,30,AREQUIPA,AREQUIPA,MARIANO MELGAR,,TOYOTA,YARIS,AREQUIPA,ROJO MICA METALICO,SEDAN,5,PARTICULAR,0
INFORMAL,B,FEMENINO,23,AREQUIPA,AREQUIPA,AREQUIPA,,KIA,PICANTO,AREQUIPA,BLANCO CLARO,HATCHBACK,5,PARTICULAR,0
INFORMAL,B,MASCULINO,20,AREQUIPA,AREQUIPA,MARIANO MELGAR,,JAC,S2,AREQUIPA,BLANCO,SUV,5,PARTICULAR,0
INFORMAL,B,MASCULINO,30,LIMA,LIMA,LA MOLINA,BACHILLER EN ADMINISTRACION,HYUNDAI,GRAND i10,LIMA,NEGRO,SEDAN,5,PARTICULAR,1
INFORMAL,B,FEMENINO,32,AREQUIPA,CAYLLOMA,MAJES,BACHILLER EN ADMINISTRACION DE EMPRESAS,TOYOTA,YARIS,AREQUIPA,PLATA METALICO,HATCHBACK,5,PARTICULAR,1
INFORMAL,B,MASCULINO,20,LIMA,LIMA,LOS OLIVOS,BACHILLER EN ADMINISTRACION DE NEGOCIOS INTERNACIO,KIA,CERATO,LIMA,PLATA BRILLANTE,SEDAN,5,PARTICULAR,1
INFORMAL,B,MASCULINO,30,LIMA,LIMA,JESUS MARIA,BACHILLER EN CIENCIAS DE LA ADMINISTRACION AEROESP,LADA,21074,LIMA,BLANCO,SEDAN,5,PARTICULAR,1
INFORMAL,B,MASCULINO,20,LIMA,LIMA,LA MOLINA,BACHILLER EN CIENCIAS MARITIMAS NAVALES COMANDO GE,HYUNDAI,I30,LIMA,PLATA METALIZADO,HATCHBACK,5,PARTICULAR,1
INFORMAL,B,FEMENINO,30,LIMA,LIMA,MIRAFLORES,BACHILLER EN COMUNICACION,NISSAN,MARCH,LIMA,PLATA,HATCHBACK,5,PARTICULAR,1
INFORMAL,B,MASCULINO,30,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN DERECHO,TOYOTA,VITZ,LIMA,VERDE,HATCHBACK,5,PARTICULAR,1
INFORMAL,B,MASCULINO,20,LIMA,LIMA,LINCE,BACHILLER EN DERECHO,HYUNDAI,NEW ELANTRA,LIMA,NEGRO,SEDAN,5,PARTICULAR,1
INFORMAL,B,FEMENINO,32,LIMA,LIMA,SAN BORJA,BACHILLER EN DERECHO,MERCEDES-BENZ,CLA 45 AMG 4MATIC COUPE,LIMA,PLATA,SEDAN,5,PARTICULAR,1
INFORMAL,B,MASCULINO,20,LIMA,LIMA,CARABAYLLO,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,TOYOTA,YARIS,LIMA,GRIS OSCURO METALICO,HATCHBACK,5,PARTICULAR,1
INFORMAL,B,MASCULINO,50,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,BACHILLER EN EDUCACION,HYUNDAI,ACCENT,LIMA,AZUL CLARO,SEDAN,5,PARTICULAR,1
INFORMAL,B,MASCULINO,50,LIMA,LIMA,LIMA,BACHILLER EN EDUCACION,KIA,SPORTAGE,LIMA,AZUL MERCURIO,SUV,5,PARTICULAR,1
INFORMAL,B,FEMENINO,20,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN INGENIERIA DE MINAS,KIA,SOUL,LIMA,PLATA TITANIO,SUV,5,PARTICULAR,1
INFORMAL,B,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,BACHILLER EN INGENIERIA PESQUERA,SUZUKI,GRAND NOMADE,LIMA,BLANCO,SUV,5,PARTICULAR,1
INFORMAL,B,FEMENINO,31,AREQUIPA,AREQUIPA,PAUCARPATA,BACHILLER EN PSICOLOGIA,SUZUKI,S-CROSS,AREQUIPA,BLANCO,SUV,5,PARTICULAR,1
INFORMAL,B,MASCULINO,20,UCAYALI,CORONEL PORTILLO,CALLERIA,BACHILLER EN RELIGION Y SALUD PUBLICA,TOYOTA,YARIS,HUANUCO,PLATA METALICO,SEDAN,5,PARTICULAR,1
INFORMAL,B,MASCULINO,30,LIMA,LIMA,JESUS MARIA,MEDICO CIRUJANO ( DUPLICADO SEGUN RR.N° 05368-R-14,NISSAN,TIIDA,LIMA,GRIS MAGNETICO,HATCHBACK,5,PARTICULAR,1
INFORMAL,B,FEMENINO,50,LIMA,LIMA,SANTIAGO DE SURCO,,NISSAN,TIIDA,LIMA,NEGRO,HATCHBACK,5,PARTICULAR,1
INFORMAL,B,MASCULINO,20,LIMA,LIMA,SAN LUIS,,TOYOTA,RAV4,LIMA,PLATA METALICO,SUV,5,PARTICULAR,1
INFORMAL,B,FEMENINO,53,LIMA,HUARAL,CHANCAY,,HYUNDAI,GRAND i10,LIMA,PLATA METALIZADO,SEDAN,5,PARTICULAR,1
INFORMAL,B,FEMENINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,,SUZUKI,GRAND VITARA,LIMA,GRIS,SUV,4,PARTICULAR,1
INFORMAL,B,FEMENINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,,HYUNDAI,NEW TUCSON,LIMA,PLATA,SUV,5,PARTICULAR,1
INFORMAL,B,FEMENINO,20,LIMA,LIMA,LIMA,,HYUNDAI,ELANTRA,LIMA,MARRON,SEDAN,5,PARTICULAR,1
INFORMAL,B,MASCULINO,50,LIMA,LIMA,SANTIAGO DE SURCO,,SUZUKI,SX4,LIMA,NEGRO,SEDAN,5,PARTICULAR,1
INFORMAL,B,MASCULINO,30,AREQUIPA,AREQUIPA,MARIANO MELGAR,,TOYOTA,YARIS,AREQUIPA,ROJO MICA METALICO,SEDAN,5,PARTICULAR,1
INFORMAL,B,MASCULINO,20,ICA,ICA,PUEBLO NUEVO,,HYUNDAI,SANTA FE,LIMA,VERDE PETROLEO,SUV,7,PARTICULAR,1
INFORMAL,B,MASCULINO,20,LA LIBERTAD,ASCOPE,CASA GRANDE,,NISSAN,WPLB12HFZ4,LIMA,GRIS OSCURO PERLADO,SUV,5,PARTICULAR,1
INFORMAL,B,FEMENINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,,HYUNDAI,ACCENT,TRUJILLO,NEGRO,SEDAN,5,TAXI,1
INFORMAL,B,MASCULINO,30,LIMA,LIMA,SANTIAGO DE SURCO,,SUZUKI,GRAND NOMADE,LIMA,DORADO,SUV,5,PARTICULAR,1
INFORMAL,B,MASCULINO,20,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,,KIA,TOWNER K2700,LIMA,BLANCO CLARO PLATA,BARANDA,3,CARGA/TRANSPORTE,1
INFORMAL,B,MASCULINO,50,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,HYUNDAI,EXCEL GLS,LIMA,PLATEADO,SEDAN,5,PARTICULAR,1
INFORMAL,B,MASCULINO,50,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,HYUNDAI,NEW EF SONATA,LIMA,AZUL POLICROMADO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,C,MASCULINO,32,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,BACHILLER EN CIENCIAS AGRICOLAS,SUMO,CHERA 200,TACNA,GRIS,MOTOCICLETA,2,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,31,LIMA,LIMA,CHACLACAYO,BACHILLER EN CIENCIAS CONTABLES Y FINANCIERAS,CHEVROLET,SPIN,LIMA,BLANCO SUMMIT,MULTIPROPOSITO,7,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,20,JUNIN,HUANCAYO,CHILCA,BACHILLER EN CONTABILIDAD,DFSK,GLORY,LIMA,GRIS,SUV,7,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,20,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,BACHILLER EN ENFERMERIA,CHERY,TIGGO 8,CHICLAYO,ROJO,SUV,7,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,20,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,BACHILLER EN INGENIERIA DE SISTEMAS,HYUNDAI,SANTA FE,LIMA,GRIS OSCURO,SUV,7,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,20,ANCASH,SANTA,CHIMBOTE,BACHILLER EN INGENIERIA DE SISTEMAS E INFORMATICA,KIA,SORENTO,LIMA,GRIS METAL,SUV,7,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,31,LA LIBERTAD,TRUJILLO,MOCHE,BACHILLER EN INGENIERIA INDUSTRIAL,MINI,COUNTRYMAN,LIMA,PLATA BLANCO NEGRO,HATCHBACK,5,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,30,CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,BACHILLER EN INGENIERIA INDUSTRIAL,HYUNDAI,SANTA FE,LIMA,SALMON,SUV,7,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,20,ANCASH,HUARAZ,INDEPENDENCIA,BACHILLER EN INGENIERIA INDUSTRIAL,MITSUBISHI,FUSO,LIMA,BLANCO VERDE,FURGON,9,CARGA/TRANSPORTE,0
DEPENDIENTE,C,FEMENINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN INGENIERIA INDUSTRIAL,MITSUBISHI,FUSO,CHICLAYO,BLANCO VERDE ROJO,FURGON,9,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,31,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN INGENIERIA INDUSTRIAL,JAC,S3,CHICLAYO,NEGRO,SUV,5,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,25,PIURA,PIURA,CATACAOS,BACHILLER EN INGENIERIA INFORMATICA,CHEVROLET,SPIN,LIMA,NEGRO MEET,MULTIPROPOSITO,7,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,53,AREQUIPA,AREQUIPA,PAUCARPATA,BACHILLER EN INGENIERIA MECANICA,FORD,ESCAPE,AREQUIPA,AZUL,SUV,5,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,34,LIMA,LIMA,EL AGUSTINO,BACHILLER EN INGENIERIA MECATRONICA,SUZUKI,SWIFT,LIMA,NEGRO,SEDAN,5,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,31,LIMA,LIMA,LOS OLIVOS,BACHILLER EN INGENIERIA METALURGICA,HYUNDAI,SANTA FE,LIMA,PLATA,SUV,7,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,32,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN INGENIERIA QUIMICA,HYUNDAI,TUCSON,LIMA,BLANCO,SUV,5,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,31,CUSCO,CUSCO,CUSCO,BACHILLER EN MATEMATICA,HYUNDAI,GRAND i10,CUSCO,GRIS OSCURO,SEDAN,5,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,25,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN MEDICINA,MAHINDRA,XUV 500,CAJAMARCA,BLANCO,SUV,7,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,36,LIMA,LIMA,BREÑA,BACHILLER EN MEDICINA,TOYOTA,YARIS,LIMA,GRIS OSCURO METALICO,HATCHBACK,5,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,32,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN MEDICINA HUMANA,MERCEDES-BENZ,A 200,LIMA,GRIS,HATCHBACK,5,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,31,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,BACHILLER EN MEDICINA HUMANA,HYUNDAI,NEW ELANTRA,TACNA,BLANCO,SEDAN,5,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,31,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN MEDICINA VETERINARIA,DFSK,GLORY,LIMA,BLANCO,SUV,7,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,35,LA LIBERTAD,OTUZCO,OTUZCO,BACHILLER EN OBSTETRICIA,TOYOTA,RAV4,LIMA,ROJO OSCURO,SUV,5,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,51,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN OBSTETRICIA,INDIETRO,CQ-125,LIMA,VERDE,MOTOCICLETA,2,PARTICULAR,0
DEPENDIENTE,C,MASCULINO,31,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN PSICOLOGIA,HYUNDAI,SCOUPE LS,TACNA,ROJO,COUPE,2,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,20,AREQUIPA,AREQUIPA,CERRO COLORADO,BACHILLER EN PSICOLOGIA,TOYOTA,URBAN CRUISER,AREQUIPA,NEGRO METALICO,HATCHBACK,5,PARTICULAR,0
DEPENDIENTE,C,FEMENINO,32,JUNIN,HUANCAYO,EL TAMBO,BACHILLER EN PSICOLOGIA PSICOLOGIA,GREAT WALL,HAVAL H3,HUANCAYO,GRIS,SUV,5,PARTICULAR,0
